Date;text;approval_date
2017-11-11;joint press conference hanoi vietnam heading final destination trip phillipines president xi china stated upping sanctions noko said wants denuclearize progress made gpresidential proclamation commemorating th anniversary vietnam war h wonderful veterans day want express incredible gratitude entire american nation great veterans thank;38.05358
2017-11-12;thank wonderful visit vietnam thank president tran dai quang heading aseansummit th anniv gala philippines landed philippines great day meetings events hanoi vietnam landed philippines great day meetings events hanoi vietnam would kim jong un insult calling old would never call short fat oh well try hard friend maybe someday happen fake news media remember crooked hillary clinton secretary state begging russia friend misspelled reset button obama tried also zero chemistry putin haters fools realize good relationship russia good thing bad thing always playing politics bad country want solve north korea syria ukraine terrorism russia greatly help met president putin russia apec meetings good discussions syria hope help solve along china dangerous north korea crisis progress made;38.08255
2017-11-13;proud rep house senate working hard cutting taxes reform fre getting close ending unfair highly unpopular indiv mandate ocare reducing taxes even cut top rate w rest going middle income cuts happy announce nominating alex azar next hhs secretary star better healthcare lower drug prices leaving philippines tomorrow many days constant mtgs work order maga promises rapidly fulfilled great day bilateral meetings aseansummit trade turning around great deals country;38.12582
2017-11-14;thank asia usa thank amazing staff families united states embassy philippines keep great work one accurate polls last time around fakenews likes say fre fs wrong people think numbers could together make america great making major statement whitehouse upon return c time date set arrived asean philippines final stop world leaders lead fair trade deals unlike horror shows past administrations leaving c made many good friends tour asia countries dealing us trade know rules changed united states treated fairly reciprocal fashion massive trade deficits must go quickly great see randpaul looking well back senate floor help us tax cuts reform excited heading home see house pass great tax bill middle class getting big tax cuts makeamericagreatagain;38.07958
2017-11-15;actually hard believe naive dumb failing nytimes comes foreign policy weak ineffective realize relationships good thing bad thing u respected watch trade failing nytimes hates fact developed great relationship world leaders like xi jinping president china think three ucla basketball players say thank president trump headed years jail thank thank working hard philippines forced watch cnn done months realized bad fake loser foxandfriends showing much successful trip asia friendships benefits endure years come great country respected asia see fruits long successful trip many years come returned asia successful days great home may god people sutherland springs texas fbi law enforcement arrived;38.19148
2017-11-16;congratulations house representatives passing taxcutsandjobsact big step toward fulfilling promise deliver historic tax cuts american people end year need un security council vote renew joint investigative mechanism syria ensure assad regime commit mass murder chemical weapons ever china sending envoy delegation north korea big move see happens release possible great life careful many pitfalls long winding road life three ucla basketball players say welcome go give big thank president xi jinping china made big vote tomorrow house tax cuts getting close democrats fighting massive tax cuts middle class business jobs reason obstruction delay;38.1493
2017-11-17;today honor celebrate collegiate national champions whitehouse ncaachampions photos together going restore safety streets peace communities going destroy vile criminal cartel ms many gangs hundreds arrested ms crackdown democrats obstructionists understood power lower taxes would able get many ideas bill great numbers stocks economy get tax cuts reform really see great results think last week lecturing anyone would listen sexual harassment respect women lesley stahl tape al frankenstien picture really bad speaks thousand words hands go pictures sleeps big win today house gop tax cuts reform zero dems want raise taxes much higher military;38.11539000000001
2017-11-18;crooked hillary clinton worst biggest loser time ft stop good republican party hillary get life give another try three years put big game trophy decision hold time review conservation facts study years update soon secretary zinke thank;38.16841
2017-11-19;big game trophy decision announced next week hard pressed change mind horror show way helps conservation elephants animal shoplifting big deal china years jail father lavar gotten son next trip china instead china told released ungrateful sen jeff flake unelectable great state arizona quit race anemic polls caught purposely gmike h saying bad things favorite president fll tax cuts political career anyway gtoast h three basketball players china saved years jail lavar ball father liangelo unaccepting son shoplifting big deal left jail;38.41062
2017-11-20;president trump unemployment rate drop analysts predict economic boom foxandfriends varneyco marshawn lynch nfl fs oakland raiders stands mexican anthem sits boos national anthem great disrespect next time nfl suspend remainder season attendance ratings way republican senators working hard get tax cuts tax reform approved hopefully long want disappoint american public border patrol officer killed southern border another badly hurt seek bring justice responsible must build wall;38.42519
2017-11-21;today continued wonderful american tradition white house drumstick wishbone live days beautiful blue ridge mountains gobbler fs rest president donald j trump flotus melania participate pardoning national thanksgiving turkey white house;38.42519
2017-11-22;long given order help argentina search rescue mission missing submarine people aboard much time left may god people argentina million american travel weekend highest number twelve years aaa traffic airports running smoothly foxnews usnavy conducting search rescue following aircraft crash monitoring situation prayers involved meetings working phones winter white house florida mar lago stock market hit new record high yesterday trillion gain since e many companies coming back u military building getting strong another crooked hillary fan nfl thinking new idea keeping teams locker room national anthem next season fs almost bad kneeling highly paid commissioner finally get tough smart issue killing league lavar could spent next years thanksgiving son china nba contract support remember lavar shoplifting little thing fs really big deal especially china ungrateful fool ft white house ft state department ft father lavar fs called people ground china got son long term prison sentence bad lavar poor man fs version king without hair think;38.44119
2017-11-23;obamacare premiums going predicting two years obamacare owned democrats disaster worry even though dems want obstruct repeal replace right tax cuts great honor join incredible men women uscg lake worth inlet station riviera beach florida today happythanksgiving happy thanksgiving live thanksgiving video teleconference members military afghanistan iraq uss monterey turkey bahrain going coast guard quarters florida make america great theplumlinegs make america great happy thanksgiving country starting really well jobs coming back highest stock market ever military getting really strong build wall v taking care vets great supreme court justice record cut regs lowest unemployment years get even better tax cuts;38.39222
2017-11-24;time magazine called say probably going named gman person year h like last year would agree interview major photo shoot said probably good took pass thanks anyway calling president egypt short discuss tragic terrorist attack much loss life get tougher smarter ever need wall need ban god bless people egypt horrible cowardly terrorist attack innocent defenseless worshipers egypt world cannot tolerate terrorism must defeat militarily discredit extremist ideology forms basis existence turkey call heading trump national golf club jupiter play golf quickly tiger woods dustin johnson back mar lago talks bringing even jobs companies back usa speaking president recep tayyip erdogan turkey morning bringing peace mess inherited middle east get done mistake lives dollars trillion first place believe disrespect country flag anthem continues without penalty players commissioner lost control hemorrhaging league players boss two great people great guy great ratings;38.3837
2017-11-25;wow even ft realize much wish fake news would report thank foxnews much important united states cnn outside u cnn international still major source fake news represent nation world poorly outside world see truth check recent editorial wall street journal wsj complete disaster cfpb leader previous administration quit consumer financial protection bureau cfpb total disaster run previous administrations pick financial institutions devastated unable properly serve public bring back life happy smallbusinesssaturday great day support community america fs job creators shopping locally smallbiz shopsmall;38.24538
2017-11-26;since first day took office hear phony democrat excuse losing election russia russiarussia despite economy booming possibly done month president make america great endorsed luther strange alabama primary shot way polls ft enough ft let schumer pelosi win race liberal jones would bad last thing need alabama u senate schumer pelosi puppet weak crime weak border bad military great vets bad nd amendment wants raises taxes sky jones would disaster;38.42575
2017-11-27;tax cut bill coming along well great support changes mathematical middle class job producers get even actual dollars savings pass provision becomes simpler really works well good news ratings terrible nobody cares contest networks plus cnn including fox dishonest corrupt distorted political coverage favorite president bad winner receive fake news trophy back c big week tax cuts many things great importance country senate republicans hopefully come us tax cut bill getting better better end result great;38.16322
2017-11-28;gthe conference board said consumer sentiment highest level nearly years november consumer confidence index rose october notching best reading since december h dow p nasdaq finished day new record highs remarks roosevelt room senatemajldr mitch mcconnell speakerryan secretary defense general james mattis gstatement president donald j trump givingtuesday h meeting gchuck nancy h today keeping government open working problem want illegal immigrants flooding country unchecked weak crime want substantially raise taxes ft see deal melania great hard working first lady truly loves always thought gif run win h would tell everyone gno doubt win h also felt would win would run country great least players kneeling weekend nfl stadiums hard time filling american public fed disrespect nfl paying country flag national anthem weak control thank rand new home sales reach year high stock market record gains hopefully republican senators give us much needed tax cuts keep going democrats want big tax increases;38.00967
2017-11-29;vote cut taxes vote put america first time take care workers protect communities rebuild great country week senate join house take strong stand middle class families backbone america together give american people big beautiful christmas present massive tax cut lets americans keep hard earned money departing jba nafw st charles missouri help push plan historic tax cuts across finish line successful vote senate week bring us one giant step closer delivering incredible victory american people economy growing excluding hurricane effects cea estimates real gdp growth would q stock market new high unemployment low winning tax cuts shift economy high gear spoke president xi jinping china concerning provocative actions north korea additional major sanctions imposed north korea today situation handled matt lauer gone fake news practitioners nbc terminating contract phil griffin terminate low ratings joe scarborough based gunsolved mystery h took place florida years ago investigate tha matt lauer gone fake news practitioners nbc terminating contract phil griffin terminate low ratings joe scarborough based gunsolved mystery h took place florida years ago investigate wow matt lauer fired nbc ginappropriate sexual behavior workplace h top executives nbc comcast fired putting much fake news check andy lack fs past looks like another great day stock market consumer confidence record high guess somebody likes policies great boycott fake news cnn dealing total waste time foxandfriends record territory things economy great day tax cuts republican party biggest winner great country great work ivanka lawsuit leadership consumer financial protection bureau cfpb big win consumer charles mccullough respected fmr intel comm inspector general said public misled crooked hillary emails gemails endangered national security h ft deep state authorities looking rigged corrupt tuckercarlson seanhannity north korea missile launch important ever fund gov military dems hold troop funding hostage amnesty illegal immigration ran stopping illegal immigration big threaten shutdown get demands;37.90633
2017-11-30;fifth k milestone dow k maga today great honor meet crown prince bahrain whitehouse bahrain united states important partners crown prince fs visit advancing billion commercial deals including finalizing purchase f fs thank senorrinhatch let fs continue making america great dow broke first time another time record dems presidential election market would levels consumer confidence also time high would glow glum h stock market hits new record high confidence enthusiasm abound great numbers coming chinese envoy returned north korea seems impact little rocket man hard believe people military put living horrible conditions russia china condemned launch failing nytimes totally gone social media guidelines installed preserve credibility many biased reporters went rogue foxandfriends failing nytimes pipe organ democrat party become virtual lobbyist regard massive tax cut bill wrong often know winner funny hear democrats talking national debt president obama doubled years ghad information crooked hillary fs emails released would harm national security charles mcculloughfmr intel comm inspector general people ft like tax cut bill people ft understand obstructionist democrats know really good want credit success go republicans house representatives seeks contempt citations justicedepartment fbi withholding key documents fbi witness could shed light surveillance associates donald trump big stuff deep state give information foxnews theresa may ft focus focus destructive radical islamic terrorism taking place within united kingdom fine theresa theresamay ft focus focus destructive radical islamic terrorism taking place within united kingdom fine lifetime opportunity restore american prosperity reclaim america fs destiny order achieve bright glowing future senate must pass tax cuts bring main street roaring back life;37.89624
2017-12-01;economists tax cuts jobs act gthe enactment comprehensive overhaul complete lower corporate tax rate ignite economy levels growth seen generations h media speculating fired rex tillerson would leaving soon fake news fs leaving disagree certain subjects call final shots work well together america highly respected republicans senators working hard pass biggest tax cuts history country bill getting better better generation chance obstructionist dems trying block think good given credit jury told killer kate time felon schumer pelosi democrats weak crime pay big price elections kate steinle killer came back back weakly protected obama border always committing crimes violent yet info used court exoneration complete travesty justice build wall disgraceful verdict kate steinle case wonder people country angry illegal immigration christmas story begins years ago mother father baby son extraordinary gift gift god fs love humanity whatever beliefs know birth jesus christ story life today day fve looking much forward year long one heard speak many times president united states tremendous honor finally wish america world merry christmas;37.86093
2017-12-02;years ago week brave seamstress montgomery alabama uttered one word changed history fire general flynn lied vice president fbi pled guilty lies shame actions transition lawful nothing hide biggest tax bill tax cuts history passed senate great republicans going final passage thank house senate republicans hard work commitment one step closer delivering massive tax cuts working families across america special thanks senatemajldr mitch mcconnell chairman senorrinhatch shepherding bill senate look forward signing final bill christmas;37.90712
2017-12-03;report ganti trump fbi agent led clinton email probe h starts make sense people lost money stock market went points based false dishonest reporting brian ross abc news suspended consider hiring lawyer suing abc damages bad reporting caused many millions dollars years comey phony dishonest clinton investigation running fbi reputation tatters worst history fear bring back greatness tainted dishonest fbi gagent fs role clinton probe review h led clinton email probe foxandfriends clinton money going wife another fbi agent charge total miscarriage justice san francisco never asked comey stop investigating flynn fake news covering another comey lie congratulations abc news suspending brian ross horrendously inaccurate dishonest report russia russia russia witch hunt networks gpapers h fake news many people country asking gjustice h department going fact totally crooked hillary receiving subpoena united states congress deleted gacid washed h emails justice general flynn lies fbi life destroyed crooked hillary clinton famous fbi holiday ginterrogation h swearing recording lies many times nothing happens rigged system double standard great job first lady melania;37.84785
2017-12-04;must watch legal scholar alan dershowitz foxandfriends talking going respect greatest witch hunt u political history enjoy great vote cutting taxes could big day stock market putting pelosi schumer liberal puppet jones office alabama would hurt great republican agenda low taxes tough crime strong military borders much look k fs since election highest stock market ever jobs roaring back democrats refusal give even one vote massive tax cuts need republican roy moore win alabama need vote stopping crime illegal immigration border wall military pro life v judges nd amendment jones pelosi schumer puppet;37.27071
2017-12-05;join friday pensacola florida pensacola bay center tickets yesterday thrilled many wonderful friends utah fs magnificent capitol honor sign two presidential proclamations modify national monuments designations bears ears grand staircase escalante;37.28476
2017-12-06;determined time officially recognize jerusalem capital israel also directing state department begin preparation move american embassy tel aviv jerusalem join live whitehouse via periscope thoughts prayers everyone path california fs wildfires encourage everyone heed advice orders local state officials thank first responders incredible work make america great;37.26849
2017-12-07;across battlefields oceans harrowing skies europe pacific throughout war one great battle cry could heard america fs friends foes alike gremember pearl harbor h today remember pearl harbor incredible honor joined surviving veterans attack heroes living witnesses american history american hearts filled gratitude service sacrifice today u flag flies half staff whitehouse honor national pearl harbor remembrance day today entire nation pauses remember pearl harbor brave warriors day stood tall fought america god bless heroes wear uniform god bless united states america pearlharborremembranceday national pearl harbor remembrance day ga day live infamy h december go get new book andrew jackson brian kilmeade really good foxandfriends;37.12042
2017-12-08;way pensacola florida see everyone soon maga gthe unemployment rate remains year low unemployment rate manufacturing dropped lowest ever recorded unemployment rate among hispanics dropped lowest ever recorded h secretaryacosta usdol make america great fines penalties wells fargo bank bad acts customers others dropped incorrectly reported pursued anything substantially increased cut regs make penalties severe caught cheating last thing make america great agenda needs liberal democrat senate little margin victory already pelosi schumer puppet jones would vote us time fs bad crime life border vets guns military vote roy moore big crowd expected today pensacola florida make america great speech done much short period time yet planning much see fulfilled campaign promise others ft tonight flotus melania thrilled welcome many wonderful friends whitehouse wish happyhanukkah;37.07095
2017-12-09;great army navy game army wins brings home commander chief fs trophy congratulations great army navy game army wins brings home commander chief fs trophy last time wow congratulations daveweigel washington post admitted picture fake fraud showing almost empty arena last night speech pensacola fact knew arena packed shown also v fake news fired daveweigel washingtonpost put phony photo empty arena hours arrived venue w thousands people outside way real photos shown spoke packed house many people unable get demand apology retraction fake news wapo great game today usarmy usnavy watching love u military behalf entire nation thank sacrifice service armynavygame usa great honor celebrate opening two extraordinary museums mississippi state history museum mississippi civil rights museum pay solemn tribute heroes past dedicate building future freedom equality justice peace heading great state mississippi invitation popular respected governor philbryantms look forward seeing new civil rights museum cnn fs slogan cnn trusted name news everyone knows true could fact fraud american public many outlets far trusted fake news cnn slogan cnn least trusted name news fake news cnn made vicious purposeful mistake yesterday caught red handed like lonely brian ross abc news immediately fired gmistake h watch see cnn fires responsible gross incompetence big contingent enthusiastic roy moore fans rally last night ft pelosi schumer liberal democrat jones important alabama senate seat need vote make america great jones always vote must country great evening last night pensacola florida arena packed rafters crowd loud loving really smart definitely get fs going thank pensacola believe every american stand national anthem proudly pledge allegiance one nation god land home voice matters speak heard fight fight fight change waiting entire life merry christmas thank pensacola florida arrived pensacola bay center join live foxnews minutes maga;37.17878
2017-12-10;little discussion purposely false defamatory stories put week fake news media control correct reporting means nothing major lies written forced withdrawn exposed stain america getting closer closer tax cut bill shaping even better projected house senate working hard smart end result important special things going really well economy subject fake news spends little time possible discussing stock market hit another record high unemployment year low companies coming back usa really good news much come american separated loved ones preventable crime committed illegally country cities sanctuaries americans criminal aliens;36.66145
2017-12-11;another false story time failing nytimes watch hours television day wrong also seldom ever watch cnn msnbc consider fake news never watch lemon called gdumbest man television h bad reporting;37.07505
2017-12-12;wishing celebrating hanukkah around world happy healthy eight nights company love consumer confidence time high along record high stock market unemployment year low make america great working pass massive tax cuts looking good people alabama right thing doug jones pro abortion weak crime military illegal immigration bad gun owners veterans wall jones pelosi schumer puppet roy moore always vote us vote roy moore lightweight senator kirsten gillibrand total flunky chuck schumer someone would come office gbegging h campaign contributions long ago would anything ring fighting trump disloyal bill crooked used despite thousands hours wasted many millions dollars spent democrats unable show collusion russia moving false accusations fabricated stories women ft know never met fake news;36.45856
2017-12-13;thank omarosa service wish continued success last night fs election proved anything proved need put great republican candidates increase razor thin margins house senate wow fake news media coverage negative numerous forced retractions untrue stories hence use social media way get truth much mainstream meadia become joke foxandfriends reason originally endorsed luther strange numbers went mightily said roy moore able win general election right roy worked hard deck stacked congratulations doug jones hard fought victory write votes played big factor win win people alabama great republicans another shot seat short period time never ends;36.40314
2017-12-14;gmanufacturing optimism rose another time high latest shopfloornam outlook survey h approximately pages code federal regulations today pages seen roosevelt room today cut red tape time set free dreams make america great americans free thrive innovate prosper challenge great task large goal beyond reach nation explorers pioneers innovators inventors nation people work hard dream big never ever give today gathered roosevelt room one single reason cut red tape many decades ever growing maze regs rules restrictions cost country trillions dollars millions jobs countless american factories devastated entire industries candidate promised would pass massive tax cut everyday working americans make voices heard moment forever remembered great new beginning dawn brilliant american future shining patriotism prosperity pride republican tax cuts looking good working hard meantime stock market hit another record high;37.00387
2017-12-15;today tremendous honor visit marine helicopter squadron one hmx marine corps air facility quantico virginia honored serve commander chief behalf entire nation thank sacrifice service love always us men women blue thank police thank sheriffs thank law enforcement families god bless god bless america lesm member graduating class national academy quantico congratulations honor thank;37.21277
2017-12-16;weekly address tax cuts increase investment american economy u workers leading higher growth higher wages jobs congratulations two great hardworking guys corey lewandowski david bossie success book glet trump trump h finally people real knowledge writing wonderful exciting campaign great job kevin proud dow p nasdaq close record highs maga;37.10143
2017-12-17;wonderful weekend camp david special place lot important work done heading back whitehouse candidate promised would pass massive tax cut everyday working american families backbone heartbeat country days away;37.20605
2017-12-18;strategy announced today declaring america game america determined win four pillars national security strategy record closes dow far year never dow records one year period wow thank maria b true ivanka world watches days away passing historic tax cuts american families businesses biggest tax cut tax reform history country american people speak us listen one year ago spoke loud clear november voted make america great past months travelled tens thousands miles visit countries met world leaders everywhere traveled highest privilege greatest honor represent american people deepest sympathies heartfelt prayers victims train derailment washington state closely monitoring situation coordinating local authorities thoughts prayers everyone involved train accident dupont washington thank wonderful first responders scene currently monitoring white house train accident occurred dupont wa shows ever soon submitted infrastructure plan must approved quickly seven trillion dollars spent middle east roads bridges tunnels railways crumble long ivanka trump interviewed foxandfriends remember republicans congressional races year media refuses mention said gillespie moore would lose different reasons also predicted gi h would win republicans well well foxandfriends century conquering flight wrightbrothers continue motivate inspire americans never tire exploration innovation great american spirit found design every new supersonic jet next generation;37.0453
2017-12-19;congratulations paul ryan kevin mccarthy kevin brady steve scalise cathy mcmorris rodgers great house republicans voted favor cutting taxes story washingtonpost close grescinding h nomination justice gorsuch prior confirmation fake news never even wavered proud job justice u supreme court unnamed sources ft exist stocks economy long way go tax cut bill totally understood appreciated scope size immediate expensing big impact biggest tax cuts reform ever passed enjoy create many beautiful jobs dow rises points year first time ever make america great together task strengthen families build communities serve citizens celebrate american greatness shining example world;37.14611
2017-12-20;making america great delivering historic tax relief american people taxcutsandjobsact together making america great would like congratulate senatemajldr done fantastic job strategically politically passing senate massive tax cut reform bill could asked better talented partner team go onto many victories tax cuts large meaningful yet fake news working overtime follow lead friends defeated dems demean truly case results speak starting soon jobs jobs jobs united states senate passed biggest history tax cut reform bill terrible individual mandate obamacare repealed goes house tomorrow morning final vote approved news conference white house approximately p;37.25974
2017-12-21;thank everyone joined whitehouse yesterday together making america great house democrats want shutdown holidays order distract popular passed tax cuts house republicans ft let happen pass c r today keep government open home sales hit best numbers years make america great foxandfriends named influential show news deserve three great people many fake news hate shows study formula success massive tax cuts fake news media desperate write badly please democrat bosses soon kicking speak companies already making big payments workers dems want raise taxes hate big cuts;37.3656
2017-12-22;remember hated part obamacare individual mandate terminated signed tax cut bill today great honor sign largest tax cuts reform history country full remarks united nations security council voted favor additional sanctions north korea world wants peace death congressman ron desantis brilliant young leader yale harvard law would make great governor florida loves country true fighter americans pay less worst amount taxes mostly far less dems want raise taxes signing biggest ever tax cut reform bill minutes oval office also signing much needed billion dollar missile defense bill administration done legislative approvals broke harry truman fs record regulation cutting judicial appointments building military va tax cuts reform record economy stock market much sure great credit given mainstream news gthe president accomplished absolutely historic things past year h thank charlie kirk turning points usa sadly fake mainstream media never talk accomplishments end year reviews compiling long beautiful list point good country predict start working democrats bipartisan fashion infrastructure would perfect place start foolishly spent trillion middle east time start rebuilding country true big popular tax cut reform bill taken unexpected new source glove h big companies corporations showering workers bonuses phenomenon nobody even thought rage merry christmas;37.3656
2017-12-23;remember republicans congressional races year senate said roy would lose alabama supported big luther strange roy lost virginia candidate gtrumper h lost good republican candidates win big stock market setting record record unemployment year low many things accomplished trump administration perhaps president first year sadly never reported correctly fake news media wow gfbi lawyer james baker reassigned h according foxnews fbi deputy director andrew mccabe racing clock retire full benefits days go fbi deputy director andrew mccabe man charge along leakin f james comey phony hillary clinton investigation including illegally deleted emails given wife fs campaign clinton puppets investigation;37.38361
2017-12-24;tax cut reform bill including massive alaska drilling repeal highly unpopular individual mandate brought together incredible year ft let fake news convince otherwise insider polls strong fake news refuses talk big strong base show fake polls like report fake news despite negative reporting well nobody going beat us make america great foxnews fbi fs andrew mccabe gin addition wife getting money clinton puppet using allegedly fbi official email account promote campaign obviously cannot people investigating hillary clinton h;37.53883
2017-12-25;hope everyone great christmas tomorrow fs back work order make america great happening faster anyone anticipated merry christmas merry christmas people proud saying merry christmas proud led charge assault cherished beautiful phrase merry christmas;37.73159
2017-12-26;signs business looking really good next year helped tax cut bill great year companies jobs stock market poised another year success wow foxandfrlends gdossier bogus clinton campaign dnc funded dossier fbi cannot time verify claims dossier russia trump collusion fbi tainted h used crooked hillary pile garbage basis going trump campaign based fact unfair unpopular individual mandate terminated part tax cut bill essentially repeals time obamacare democrats republicans eventually come together develop great new healthcare plan;37.71204
2017-12-27;left west palm beach fire rescue met great men women representatives much us firefighters paramedics first responders amazing people gon day trump inaugurated estimated isis fighters held approx square miles territory iraq syria u military estimates remaining fighters occupy roughly square miles h via jamiejmcintyre;37.73003
2017-12-28;together making america great saying long long time noko caught red handed disappointed china allowing oil go north korea never friendly solution north korea problem continues happen retail sales record numbers fve got economy going better anyone ever dreamt ft seen anything yet vanity fair looks like last legs bending backwards apologizing minor hit took crooked h anna wintour set amb court st james fs big fundraiser ch beside grief begging forgiveness garrests ms members associates trump h gon day trump inaugurated estimated isis fighters held approx square miles territory iraq syria u military est remaining fighters occupy roughly square miles h jamiejmcintyre dcexaminer;37.8654
2017-12-29;democrats told fully understand daca without desperately needed wall southern border end horrible chain migration ridiculous lottery system immigration etc must protect country cost united states post office losing many billions dollars year charging amazon others little deliver packages making amazon richer post office dumber poorer charging much fake news loves talk called low approval rating foxandfriends showed rating dec approximately president obama dec despite massive negative trump coverage russia hoax east could coldest new year fs eve record perhaps could use little bit good old global warming country countries going pay trillions dollars protect bundle;37.8654
2017-12-30;jobs kicking companies coming back u unnecessary regulations high taxes dramatically cut get better much come use social media like way fight dishonest unfair gpress h often referred fake news media phony non existent gsources h used often ever many stories reports pure fiction taxes gthis biggest corporate rate cut ever going back corporate income tax rate roughly years ago huge pro growth stimulus economy every year obama wh overstated economy would grow real economics jobs h wsj report oppressive regimes cannot endure forever day come iranian people face choice world watching entire world understands good people iran want change vast military power united states iran fs people leaders fear many reports peaceful protests iranian citizens fed regime fs corruption squandering nation fs wealth fund terrorism abroad iranian govt respect people fs rights including right express world watching iranprotests;38.12047000000001
2017-12-31;happy new year making america great much faster anyone thought possible country rapidly grows stronger smarter want wish friends supporters enemies haters even dishonest fake news media happy healthy new year great year america iran number one state sponsored terror numerous violations human rights occurring hourly basis closed internet peaceful demonstrators cannot communicate good year fs getting started together making america great happy new year deepest condolences victims terrible shooting douglas county dcsheriff families love police law enforcement god bless lesm would smart voters want put democrats congress election policies totally kill great wealth created months since election people much better mention isis va judges strong border nd tax cuts dems crooked hillary got elected stocks would values election day great future beginning big protests iran people finally getting wise money wealth stolen squandered terrorism looks like take longer usa watching closely human rights violations gtrump rally stocks put record books h;38.16097
2018-01-09;today great honor sign new executive order ensure veterans resources need transition back civilian life must ensure heroes given care support richly deserve;39.10097
2018-01-10;cutting taxes simplifying regulations makes america place invest great news toyota mazda announce bringing jobs investing billion alabama helping grow economy united states needs security wall southern border must part daca approval safety security country today great honor welcome prime minister erna solberg norway whitehouse great friend ally united states joint press conference want thank cabinet working tirelessly behalf country year monumental achievement look forward year ahead together delivering results making america great single greatest witch hunt american history continues collusion everybody including dems knows collusion yet goes russia world laughing stupidity witnessing republicans finally take control fact sneaky dianne feinstein numerous occasions stated collusion trump russia found would release testimony underhanded possibly illegal way totally without authorization disgrace must tough primary shows everyone broken unfair court system opposing side case daca always runs th circuit almost always wins reversed higher courts icegov hsi agents ero officers behalf entire nation thank keep fellow american fs safe everyone grateful lawenforcementappreciationdaypresident realdonaldtrump thank gopleader kevin mccarthy ft agree w together maga made clear today country needs security wall southern border must part daca approval;39.10097
2018-01-11;yesterday signed interdictact h r bipartisan members congress help end flow drugs country together committed everything combat deadly scourge drug addiction overdose united states great news result tax cuts jobs act said personally directed fix unmasking process since taking office today fs vote foreign surveillance foreign bad guys foreign land need get smart g year low illegal immigration year h foxandfriends ghouse votes controversial fisa act today h act may used help discredited phony dossier badly surveil abuse trump campaign previous administration others new quinnipiac poll people feel economy gexcellent good h highest number ever recorded poll disproven paid democrats gdossier used spy trump campaign fbi use intel tool influence election h foxandfriends dems clinton also pay russians hidden smashed dnc servers crooked hillary emails mess good news toyota mazda announce giant new huntsville alabama plant produce cars suv fs year employ people companies coming back u big way congratulations alabama;39.10097
2018-01-12;today great honor proclaim january martin luther king jr federal holiday encourage americans observe day appropriate civic community service activities honor dr king life legacy never said anything derogatory haitians haiti obviously poor troubled country never said gtake h made dems wonderful relationship haitians probably record future meetings unfortunately trust sadly democrats want stop paying troops government workers order give sweetheart deal fair deal daca take care military country first language used daca meeting tough language used really tough outlandish proposal made big setback daca democrats interested life safety daca taken big step backwards dems threaten gshutdown h really shutting military time need get smart make america great countries badly want merit based system immigration people help take country next level want safety security people want stop massive inflow drugs want fund military dem defund called bipartisan daca deal presented yesterday group republican senators congressmen big step backwards wall properly funded chain lottery made worse usa would forced take large numbers people high crime reason canceled trip london big fan obama administration sold perhaps best located finest embassy london gpeanuts h build new one location billion dollars bad deal wanted cut ribbon democrats seem intent people drugs pour country southern border risking thousands lives process duty protect lives safety americans must build great wall think merit end lottery chain usa democrat dianne feinstein never released secret committee testimony public without authorization disrespectful committee members possibly illegal blamed poor decision fact cold first chrysler moving massive plant mexico michigan reversing years long opposite trend thank chrysler wise decision voters michigan happy voted trump pence plenty follow great news result historical tax cuts reform fiat chrysler announces plan invest billion michigan plant relocating heavy truck production mexico michigan adding new jobs paying bonus u employees small business poll highest approval numbers polls history business beginning something really special thank adam levine federalist interview foxandfriends gdonald trump greatest president country ever seen h;39.29245
2018-01-13;much fake news reported ft even try get right correct wrong promote fake book mentally deranged author knowingly writes false information mainstream media crazed election ft believe democrats really want see deal daca talk action time day day blowing one great opportunity bad yesterday another big day jobs stock market chrysler coming back u michigan mexico many companies paying tax cut money employees dems november market would tanked headed disaster america first democrats talk action nothing fix daca great opportunity missed bad yesterday big day stock market jobs coming back america chrysler coming back usa mexico many others follow tax cut money employees pouring economy many companies announcing american business hot;39.78146
2018-01-14;big unnecessary regulation cuts made possible h among many things gpresident trump reversed policies president obama reversed economic decline h thank stuart varney foxandfriends gpresident trump getting credit deserves economy tax cut bonuses workers explosive stock market rally fve seen modern times election grounded profitability growth trump president want people coming country going help us become strong great people coming system based merit lotteries america first daca probably dead democrats ft really want want talk take desperately needed money away military knew exactly said meant wanted story fake news wall street journal stated falsely said gi good relationship kim jong un h n korea obviously ft say said gi fd good relationship kim jong un h big difference fortunately record conversations reporters;40.20608
2018-01-15;senator dicky durbin totally misrepresented said daca meeting deals ft get made trust durbin blew daca hurting military stop drugs want take money away military cannot h standard simple america first make america great statement last night florida ghonestly ft think democrats want make deal talk daca ft want help ready willing able make deal ft want ft want security border ft want;39.75453
